Protein ID,Disorder,Linear B-cell Epitopes,Tandem Repeats,Non-syn SNPs,Protein Length,Tajimas D (Guinea),Tajimas D (Gambia)
PF3D7_1114500,14.25,13.55,3.5,0.0,428,-99.0,-99.0
PF3D7_1114600,26.27,29.85,0.0,0.0,335,-1.82,-1.55
PF3D7_1114700,49.5,21.6,0.0,0.0,699,-2.39,-2.08
PF3D7_1114800,10.91,1.02,0.0,0.25,394,-2.06,-1.85
PF3D7_1114900,35.04,12.54,5.12,0.4,2480,-2.27,-1.44
PF3D7_1115000,0.69,0.69,0.0,0.0,145,-99.0,-99.0
PF3D7_1115100,1.63,12.05,0.0,0.0,307,-1.64,-1.93
PF3D7_1115200,47.54,18.28,8.58,0.63,793,-2.3,-2.14
PF3D7_1115300,13.69,10.17,0.0,4.36,482,-1.75,-1.88
PF3D7_1115400,11.18,13.62,0.0,0.41,492,-1.3,-0.45
PF3D7_1115500,6.49,8.23,0.0,0.0,231,-99.0,-99.0
PF3D7_1115600,12.31,6.15,0.0,0.0,195,-99.0,-99.0
PF3D7_1115700,11.36,11.36,0.0,1.24,484,-0.28,0.81
PF3D7_1115800,39.8,65.13,0.0,0.0,304,-1.86,-1.73
PF3D7_1115900,14.33,5.46,0.0,0.0,293,-99.0,-99.0
PF3D7_1116000,63.78,42.21,25.48,0.33,1201,-1.28,-0.4
PF3D7_1116100,38.91,15.79,4.1,0.22,1830,-2.45,-2.36
PF3D7_1116200.1,1.37,2.74,0.0,0.0,219,-99.0,-99.0
PF3D7_1116200.2,1.66,3.31,0.0,0.0,181,-99.0,-99.0
PF3D7_1116300,4.19,22.16,0.0,0.0,167,-99.0,-99.0
PF3D7_1116400,3.92,18.14,10.52,0.41,485,-99.0,-99.0
PF3D7_1116500,10.11,5.49,0.0,0.0,455,-99.0,-99.0
PF3D7_1116600,26.64,10.75,3.74,0.7,856,-1.7,-1.89
PF3D7_1116700,12.86,17.29,0.0,0.29,700,-1.39,-1.12
PF3D7_1116800,5.08,10.71,0.0,0.22,906,-99.0,-99.0
PF3D7_1116900,13.68,13.21,0.0,0.0,212,-0.98,-0.45
PF3D7_1117000,23.23,13.87,6.63,0.55,1283,-1.34,-1.49
PF3D7_1117100,24.73,13.12,5.59,0.0,465,-0.81,-0.6
PF3D7_1117200,34.3,11.04,10.71,1.79,1784,-1.85,-1.55
PF3D7_1117400,33.25,31.49,4.28,0.25,397,-1.91,-1.2
PF3D7_1117500,16.22,8.2,0.0,0.0,561,-99.0,-99.0
PF3D7_1117600.1,27.45,13.73,0.0,0.0,153,-99.0,-99.0
PF3D7_1117600.2,15.38,15.38,0.0,0.0,130,-99.0,-99.0
PF3D7_1117700,11.21,7.01,0.0,0.0,214,-99.0,-99.0
PF3D7_1117800,29.43,10.93,8.66,0.0,1016,-1.83,-1.62
PF3D7_1117900,44.39,24.88,10.88,0.61,1471,-1.8,-1.43
PF3D7_1118000,6.0,9.5,0.0,0.0,200,-99.0,-99.0
PF3D7_1118100,7.1,3.87,0.0,0.0,155,-99.0,-99.0
PF3D7_1118200,29.25,15.91,6.56,1.29,930,-1.38,-1.07
PF3D7_1118300,25.07,17.88,8.27,1.01,1488,-1.72,-0.95
PF3D7_1118400,1.63,5.88,0.0,0.0,306,-99.0,-99.0
PF3D7_1118500,29.97,26.09,0.0,1.52,594,-1.88,-1.06
PF3D7_1118600,37.99,26.81,6.58,0.0,608,-99.0,-99.0
PF3D7_1118700,13.5,15.95,7.06,0.31,652,-1.83,-1.51
PF3D7_1118800,4.6,3.58,0.0,0.0,391,-99.0,-99.0
PF3D7_1118900,7.26,11.29,0.0,0.0,248,-1.99,-1.89
PF3D7_1119000,1.89,19.41,9.97,1.08,371,-0.51,-0.95
PF3D7_1119100,28.09,17.59,0.0,0.31,324,-99.0,-99.0
PF3D7_1119200,64.67,47.33,14.67,0.67,150,-99.0,-99.0
PF3D7_1119300,35.37,22.11,0.0,0.0,294,-1.25,-1.73
PF3D7_1119400,31.39,18.07,11.22,0.98,2147,-2.37,-1.89
PF3D7_1119500,5.73,2.98,0.0,0.46,436,-99.0,-99.0
PF3D7_1119600,25.29,12.83,3.42,0.19,1052,-1.7,-1.49
PF3D7_1119700,18.47,8.52,12.22,0.0,352,-99.0,-99.0
PF3D7_1119800,14.5,11.0,0.0,0.0,200,-99.0,-99.0
PF3D7_1119900,34.42,18.64,2.34,1.83,1749,-1.79,-1.73
PF3D7_1120000,86.07,23.64,52.43,3.55,1070,-2.3,-1.9
PF3D7_1120100,0.8,17.6,0.0,0.0,250,-99.0,-99.0
PF3D7_1120200,8.43,3.61,0.0,0.0,83,-99.0,-99.0
PF3D7_1120300,11.91,2.65,0.0,0.19,529,-0.97,-1.09
PF3D7_1120400,10.73,13.35,0.0,2.62,382,-1.28,-0.85
PF3D7_1120500,7.96,6.19,0.0,0.0,791,-2.02,-1.06
PF3D7_1120600,78.82,21.45,18.15,1.57,2545,-1.73,-1.89
PF3D7_1120700,33.79,9.98,3.91,0.64,1252,-1.61,-1.0
PF3D7_1120800,14.46,10.84,0.0,1.2,83,-99.0,-99.0
PF3D7_1120900,30.97,6.19,0.0,2.65,113,-99.0,-99.0
PF3D7_1121000,22.18,6.48,0.0,0.0,293,-0.65,-0.46
PF3D7_1121100,64.64,16.58,8.03,0.65,1544,-1.8,-2.0
PF3D7_1121200,0.65,4.52,0.0,0.0,155,-99.0,-99.0
PF3D7_1121300,27.16,15.82,8.66,0.18,1675,-2.22,-1.65
PF3D7_1121400,1.03,6.7,0.0,0.0,582,-0.81,-0.85
PF3D7_1121500,3.69,5.24,0.0,0.19,515,-1.2,-1.17
PF3D7_1121600,35.19,43.83,9.88,1.23,162,-99.0,-99.0
PF3D7_1121700,21.1,10.18,0.0,0.0,815,-1.93,-0.96
PF3D7_1121800,46.59,19.17,0.49,0.0,2024,-1.82,-1.93
PF3D7_1121900,31.81,11.62,0.0,0.19,525,-99.0,-99.0
PF3D7_1122000,2.08,1.88,0.0,0.0,480,-1.86,-1.68
PF3D7_1122100,3.31,3.7,2.72,0.0,514,-99.0,-99.0
PF3D7_1122200,16.59,6.05,0.0,0.0,446,-1.42,-0.97
PF3D7_1122300,5.26,7.76,0.0,0.28,361,-99.0,-99.0
PF3D7_1122400,20.09,19.04,0.0,0.0,851,-99.0,-99.0
PF3D7_1122500,38.96,16.87,2.86,0.15,1956,-1.74,-1.59
PF3D7_1122600,17.85,5.51,0.0,0.0,1832,-2.49,-1.73
PF3D7_1122700,10.63,9.06,0.0,0.0,254,-99.0,-99.0
PF3D7_1122800,38.47,20.78,8.72,0.06,1617,-2.03,-1.81
PF3D7_1122900,32.28,16.02,4.61,0.48,5251,-2.19,-1.98
PF3D7_1123000,46.01,30.12,8.51,0.89,2467,-1.76,-1.08
PF3D7_1123100,61.81,32.01,12.36,0.18,2265,-1.59,-1.51
PF3D7_1123200,16.22,11.43,4.3,0.25,814,-1.16,-0.67
PF3D7_1123300,23.08,23.37,10.89,1.02,689,-1.36,-1.6
PF3D7_1123400,20.18,18.02,0.0,0.0,555,-2.09,-1.64
PF3D7_1123500,32.19,26.05,17.44,0.52,1336,-1.97,-1.21
PF3D7_1123600,20.37,15.31,5.06,0.42,712,-99.0,-99.0
PF3D7_1123700,36.0,18.0,0.0,0.0,150,-99.0,-99.0
PF3D7_1123800,13.72,7.26,0.79,0.16,1268,-1.11,-1.78
PF3D7_1123900,13.79,10.34,0.0,0.0,145,-99.0,-99.0
PF3D7_1124000,17.42,2.37,0.0,0.22,465,-2.18,-1.2
PF3D7_1124100,29.52,13.67,5.14,0.85,1653,-2.05,-1.6
PF3D7_1124200,46.54,21.0,3.1,0.0,419,-1.7,-1.55
PF3D7_1124300,44.0,23.24,0.0,0.0,525,-99.0,-99.0
PF3D7_1124400,10.2,10.2,0.0,0.0,147,-99.0,-99.0
PF3D7_1124500,16.12,17.27,0.0,0.16,608,-0.9,-1.78
PF3D7_1124600,17.02,4.96,0.0,0.0,423,-99.0,-99.0
PF3D7_1124700,42.86,23.92,0.0,1.66,301,-99.0,-99.0
PF3D7_1124800,27.64,13.41,0.0,0.41,246,-99.0,-99.0
PF3D7_1124900,1.61,1.61,0.0,0.0,124,-0.69,-0.6
PF3D7_1125000,0.69,8.28,0.0,1.03,290,-99.0,-99.0
PF3D7_1125100,3.83,3.02,0.0,0.4,496,-1.74,-1.1
PF3D7_1125200,8.82,10.08,0.0,0.0,238,-1.86,-1.73
PF3D7_1125300,32.14,13.19,6.07,1.11,1531,-2.56,-1.76
PF3D7_1125400,39.79,10.64,0.0,0.21,470,-1.02,-1.12
PF3D7_1125500,23.81,11.11,0.0,0.0,126,-99.0,-99.0
PF3D7_1125700,38.86,15.4,14.65,1.79,669,-0.53,-0.98
PF3D7_1125800,35.64,20.27,5.41,0.34,592,-0.64,0.74
PF3D7_1125900,9.68,11.83,0.0,0.0,93,-99.0,-99.0
PF3D7_1126000,8.88,13.72,4.44,0.49,1013,-1.9,-1.27
PF3D7_1126100,17.48,13.83,0.68,1.98,1316,0.04,1.03
PF3D7_1126200,10.26,12.82,0.0,0.0,156,-99.0,-99.0
PF3D7_1126300,5.59,16.13,4.31,2.24,626,-1.33,-1.07
PF3D7_1126400,18.78,13.81,0.0,0.0,181,-99.0,-99.0
PF3D7_1126500,26.02,13.67,10.6,0.95,1368,-1.83,-1.25
PF3D7_1126600,8.65,15.54,2.05,1.91,682,-1.03,-0.33
PF3D7_1126700,63.07,13.39,1.62,0.0,926,-1.1,-0.95
PF3D7_1126800,89.61,38.18,2.63,1.97,914,-2.0,-1.38
PF3D7_1126900,12.79,8.14,0.0,1.16,86,-1.24,-0.45
PF3D7_1127000,7.32,9.06,0.0,0.0,287,-1.75,-0.41
PF3D7_1127100,13.29,20.81,0.0,0.0,173,-99.0,-99.0
PF3D7_1127200,26.47,26.47,0.0,0.0,68,-99.0,-99.0
PF3D7_1127300,9.22,6.83,5.8,0.0,293,-1.99,-1.55
PF3D7_1127400,5.66,2.52,0.0,0.0,159,-99.0,-99.0
PF3D7_1127500,7.55,2.59,0.0,0.0,424,-1.31,-1.35
PF3D7_1127600,3.7,9.09,0.0,0.0,297,-2.07,-0.9
PF3D7_1127700,11.63,25.73,6.71,1.12,447,-2.02,-1.55
PF3D7_1127800,41.69,22.18,1.13,0.99,1420,-2.38,-1.8
PF3D7_1127900,25.67,11.98,3.67,0.0,409,-0.66,-1.09
PF3D7_1128000.1,25.82,16.83,6.43,0.95,1789,-99.0,-99.0
PF3D7_1128000.2,25.68,16.67,6.48,0.0,1776,-99.0,-99.0
PF3D7_1128100,10.08,22.18,0.0,0.0,248,-99.0,-99.0
PF3D7_1128200,17.65,19.12,0.0,0.0,136,-99.0,-99.0
PF3D7_1128300,22.87,15.1,2.48,0.13,1570,-1.93,-2.0
PF3D7_1128400,2.93,8.24,0.0,0.0,376,-1.13,0.17
PF3D7_1128500,10.03,13.23,5.85,0.7,718,-1.67,-1.73
PF3D7_1128600,35.78,16.46,0.0,0.0,559,-99.0,-99.0
PF3D7_1128700,8.11,5.07,6.09,0.2,493,-0.16,-0.56
PF3D7_1128900,5.79,8.68,0.0,0.64,622,-1.34,-1.14
PF3D7_1129000,9.66,5.3,0.0,0.31,321,-1.82,-0.62
PF3D7_1129100,27.21,26.77,3.54,0.44,452,-0.3,1.4
PF3D7_1129200,3.31,8.65,0.0,0.0,393,-1.85,-0.67
PF3D7_1129300,25.24,13.06,0.49,0.22,1846,-2.21,-1.52
PF3D7_1129400,39.91,23.5,3.63,0.32,634,-99.0,-99.0
PF3D7_1129500,31.59,13.09,1.47,0.49,611,-99.0,-99.0
PF3D7_1129600,37.14,19.51,13.08,1.87,1338,-2.35,-1.77
PF3D7_1129700,2.22,1.11,0.0,0.0,180,-99.0,-99.0
PF3D7_1129800,7.09,7.09,0.0,0.0,282,-99.0,-99.0
PF3D7_1129900,31.53,12.64,0.0,0.33,609,-1.55,-0.92
PF3D7_1130000,6.81,15.11,6.28,2.02,940,-2.13,-2.0
PF3D7_1130100,9.2,8.05,0.0,0.0,87,-99.0,-99.0
PF3D7_1130200,13.61,13.92,0.0,0.0,316,-99.0,-99.0
PF3D7_1130400,11.16,12.07,0.0,0.0,439,-99.0,-99.0
PF3D7_1130500,10.96,5.28,0.0,0.41,985,-2.08,-1.66
PF3D7_1130600,23.42,17.34,6.64,0.68,888,-2.22,-1.83
PF3D7_1130700,48.73,15.73,2.42,1.49,1818,-2.08,-1.29
PF3D7_1130800,0.79,4.54,0.0,0.2,507,-1.23,-0.46
PF3D7_1130900,11.98,6.43,0.96,0.15,1352,-2.24,-2.14
PF3D7_1131000,50.59,48.24,33.53,10.59,170,-99.0,-99.0
PF3D7_1131100,23.54,17.08,6.21,0.65,773,-1.29,-1.62
PF3D7_1131200,8.14,9.19,0.0,0.0,381,-1.55,-0.96
PF3D7_1131300,15.04,20.53,1.59,1.06,565,-1.85,-1.53
PF3D7_1131400,15.46,8.7,3.7,0.35,1701,-2.03,-1.24
PF3D7_1131500,7.03,13.28,0.0,0.0,256,-99.0,-99.0
PF3D7_1131600,49.84,21.64,9.23,0.33,2763,-2.54,-2.42
PF3D7_1131700,4.41,8.82,0.0,0.0,136,-99.0,-99.0
PF3D7_1131800,55.77,21.38,13.13,1.08,1576,-2.25,-1.93
PF3D7_1131900,14.69,17.4,7.73,0.52,776,-2.14,-1.98
PF3D7_1132000,47.73,29.25,2.83,0.34,882,-1.84,-1.54
PF3D7_1132100,14.07,12.92,7.17,0.09,1130,-1.9,-1.74
PF3D7_1132200,4.04,6.07,0.0,0.18,544,-99.0,-99.0
PF3D7_1132300,23.08,16.48,0.0,0.0,273,-99.0,-99.0
PF3D7_1132400,26.83,20.05,10.34,1.03,1461,-1.67,-1.62
PF3D7_1132500,19.11,7.51,0.0,0.49,1439,-1.79,-1.67
PF3D7_1132600,54.66,28.76,0.0,0.26,386,-2.09,-1.66
PF3D7_1132700,6.31,12.01,0.0,0.0,333,-99.0,-99.0
PF3D7_1132800,5.43,3.88,0.0,0.39,258,-99.0,-99.0
PF3D7_1132900,17.5,9.5,0.0,0.0,200,-99.0,-99.0
PF3D7_1133100,30.94,19.96,7.0,0.28,1057,-1.55,-1.91
PF3D7_1133200,83.25,33.83,10.86,1.06,2072,-2.43,-1.78
PF3D7_1133300,9.29,7.65,0.0,0.0,366,-99.0,-99.0
PF3D7_1133400,21.54,25.24,0.0,6.59,622,1.28,1.49
PF3D7_1133500,10.46,5.36,0.0,0.0,392,-1.48,-1.74
PF3D7_1133600,9.75,7.91,0.0,0.0,708,-99.0,-99.0
PF3D7_1133700,64.79,38.42,15.05,0.2,997,-1.4,-0.94
PF3D7_1133800,14.94,10.97,1.63,0.0,857,-1.99,-1.76
PF3D7_1133900,31.84,19.58,8.61,0.16,1231,-2.01,-2.11
PF3D7_1134000,9.95,17.35,0.0,0.3,663,-0.2,-0.37
PF3D7_1134100,11.35,9.22,0.0,0.24,423,-99.0,-99.0
PF3D7_1134200,32.8,9.7,0.0,0.17,1805,-2.27,-1.46
PF3D7_1134300,44.23,21.78,3.14,0.27,2227,-2.64,-1.85
PF3D7_1134400,11.49,10.34,0.0,0.57,174,-99.0,-99.0
PF3D7_1134500,28.38,12.79,4.3,0.34,1744,-2.36,-2.16
PF3D7_1134600,33.1,25.84,4.07,0.7,1722,-2.39,-1.78
PF3D7_1134700,11.21,12.39,0.0,0.0,1517,-1.78,-1.67
PF3D7_1134800,19.71,6.16,0.0,0.0,487,-99.0,-99.0
PF3D7_1134900,26.98,15.54,1.61,0.29,682,-2.17,-1.68
PF3D7_1135000.1,9.87,0.43,0.0,0.0,233,-99.0,-99.0
PF3D7_1135000.2,27.82,0.75,0.0,0.0,133,-99.0,-99.0
PF3D7_1135000.3,22.81,0.88,0.0,0.0,114,-99.0,-99.0
PF3D7_1135100,18.72,8.56,0.0,0.44,689,-1.31,-0.63
PF3D7_1135300,3.42,3.91,0.0,0.24,409,-99.0,-99.0
PF3D7_1135400,6.12,12.24,0.0,0.82,245,-0.77,-0.9
PF3D7_1135500,6.41,9.47,0.0,0.0,359,-99.0,-99.0
PF3D7_1135600,27.83,11.94,0.0,0.11,1818,-2.48,-2.09
PF3D7_1135700,22.97,18.92,0.0,0.0,74,-99.0,-99.0
PF3D7_1135800,3.14,5.03,0.0,0.63,159,-99.0,-99.0
PF3D7_1136000,66.75,25.87,13.52,1.24,3468,-2.37,-1.99
PF3D7_1136100,7.48,5.98,0.0,0.0,602,-2.3,-1.99
PF3D7_1136200,32.55,30.63,15.46,0.88,679,-1.79,-1.48
PF3D7_1136300,19.22,17.21,1.0,0.46,1098,-1.38,-1.24
PF3D7_1136400,25.17,17.04,4.97,0.11,886,-2.08,-1.44
PF3D7_1136500.1,8.05,6.5,0.0,0.0,323,-99.0,-99.0
PF3D7_1136500.2,8.33,7.41,0.0,0.0,324,-99.0,-99.0
PF3D7_1136600,60.36,18.08,11.72,0.68,1322,-2.26,-1.62
PF3D7_1136700.1,15.91,13.54,0.0,0.0,421,-99.0,-99.0
PF3D7_1136700.2,15.46,14.21,0.0,0.25,401,-99.0,-99.0
PF3D7_1136800,28.18,18.97,0.0,0.0,369,-99.0,-99.0
PF3D7_1136900,32.21,19.91,0.82,0.75,1341,-1.46,-0.8
PF3D7_1137100,17.33,14.33,0.0,1.0,300,-1.25,-0.8
PF3D7_1137200,20.0,13.01,0.0,0.72,415,-99.0,-99.0
PF3D7_1137300,18.14,12.77,1.31,0.15,689,-1.44,-0.31
PF3D7_1137400,1.41,9.65,0.0,0.0,425,-99.0,-99.0
PF3D7_1137500,9.3,2.33,0.0,0.0,172,-99.0,-99.0
PF3D7_1137600,50.46,26.22,21.04,0.46,656,-1.64,-1.25
PF3D7_1137700,12.65,14.29,0.0,0.27,735,-1.99,-1.73
PF3D7_1137800,16.56,17.22,0.0,0.66,151,-99.0,-99.0
PF3D7_1137900,7.87,4.07,0.0,0.26,762,-2.31,-1.99
PF3D7_1138000,89.22,19.23,1.65,0.18,2849,-2.37,-2.31
PF3D7_1138200,0.54,1.61,0.0,0.0,186,-99.0,-99.0
PF3D7_1138400,45.74,17.51,1.66,0.24,4226,-2.61,-2.19
PF3D7_1138500,52.16,33.55,2.38,0.11,924,-1.95,-0.81
PF3D7_1138600,9.11,11.01,0.0,0.0,527,-2.11,-1.47
PF3D7_1138700,37.75,18.4,3.37,0.21,1870,-2.29,-1.89
PF3D7_1138800,65.52,14.9,10.99,1.25,1920,-2.23,-1.75
PF3D7_1139100,26.13,18.65,9.44,1.06,1791,-1.64,-1.22
PF3D7_1139200,4.18,3.39,4.18,0.0,383,-99.0,-99.0
PF3D7_1139300,56.65,23.07,1.73,0.26,2653,-2.03,-1.68
PF3D7_1139500.1,21.4,11.32,0.0,0.16,645,-99.0,-99.0
PF3D7_1139500.2,28.88,11.22,0.0,0.0,419,-99.0,-99.0
PF3D7_1139600,5.25,14.15,0.0,0.0,629,-2.38,-1.79
PF3D7_1139700,3.56,6.34,0.0,0.0,505,-99.0,-99.0
PF3D7_1139800,28.87,11.66,2.49,0.09,2213,-1.99,-1.74
PF3D7_1139900,1.01,6.57,0.0,0.0,198,-99.0,-99.0
PF3D7_1140000,23.17,12.5,0.0,0.33,600,-2.23,-1.9
PF3D7_1140100,7.81,11.72,0.0,0.0,128,-99.0,-99.0
PF3D7_1140200,83.0,56.6,10.51,3.13,447,-1.58,-1.78
PF3D7_1140300,1.94,3.88,0.0,0.0,361,-99.0,-99.0
PF3D7_1140400,9.58,23.35,0.0,0.0,167,-99.0,-99.0
PF3D7_1140500,33.83,13.87,0.0,0.46,1738,-1.99,-2.06
PF3D7_1140600,8.99,10.09,4.88,0.33,1824,-2.5,-2.15
PF3D7_1140700,69.63,33.67,14.86,1.14,2275,-2.38,-2.06
PF3D7_1140800,49.19,28.52,5.73,0.25,803,-1.55,-0.57
PF3D7_1140900,22.32,6.94,0.0,0.67,1788,-0.59,0.33
PF3D7_1141000,10.33,11.91,5.22,0.97,823,-2.11,-1.2
PF3D7_1141100,24.39,20.17,6.55,0.27,2563,-2.35,-1.99
PF3D7_1141200,0.9,7.21,0.0,0.0,111,-99.0,-99.0
PF3D7_1141300,53.26,16.3,0.0,0.3,1012,-1.47,-0.74
PF3D7_1141400,12.75,18.13,6.8,1.7,353,-99.0,-99.0
PF3D7_1141500,3.3,15.51,0.0,0.33,303,-1.94,-0.76
PF3D7_1141600,8.49,6.56,0.0,0.39,259,-99.0,-99.0
PF3D7_1141700,39.62,19.17,0.0,0.0,313,-2.24,-1.74
PF3D7_1141800,32.23,31.98,0.0,0.0,394,-99.0,-99.0
PF3D7_1141900,15.87,15.48,0.0,0.6,504,-0.98,-0.49
PF3D7_1142000,13.73,7.51,0.0,0.0,692,-2.04,-1.89
PF3D7_1142100,66.98,28.93,5.19,0.58,2738,-2.42,-1.73
PF3D7_1142200,8.46,5.51,0.0,0.0,272,-99.0,-99.0
PF3D7_1142300,48.96,17.51,1.42,0.16,1828,-2.31,-1.64
PF3D7_1142400,24.89,6.38,0.0,0.0,470,-99.0,-99.0
PF3D7_1142500,7.87,12.6,0.0,0.0,127,-99.0,-99.0
PF3D7_1142600,25.0,10.71,0.0,0.0,140,-99.0,-99.0
PF3D7_1142700,8.62,13.01,4.07,0.98,615,-99.0,-99.0
PF3D7_1142800,7.74,22.56,0.0,0.0,297,0.08,-0.48
PF3D7_1142900,5.13,6.31,0.0,0.2,507,-2.17,-1.89
PF3D7_1143000,10.21,6.02,0.0,0.0,382,-1.98,-1.09
PF3D7_1143100,69.7,24.63,12.22,0.81,1604,-2.31,-2.22
PF3D7_1143200,12.77,4.36,0.0,0.31,321,-99.0,-99.0
PF3D7_1143300,1.5,7.21,0.0,0.3,333,-1.42,-1.55
PF3D7_1143400,36.77,35.48,0.0,0.65,155,-99.0,-99.0
PF3D7_1143500,14.92,10.36,3.99,0.46,878,-2.38,-1.97
PF3D7_1143600,25.59,29.63,7.74,2.69,297,-99.0,-99.0
PF3D7_1143700,3.04,3.15,0.0,0.0,856,-1.13,-1.28
PF3D7_1143800,12.35,14.13,1.67,0.44,899,0.16,-0.78
PF3D7_1143900,9.72,1.79,0.0,0.0,391,-99.0,-99.0
PF3D7_1144000,6.1,10.98,0.0,0.0,82,-99.0,-99.0
PF3D7_1144100,3.25,2.44,0.0,0.0,123,-99.0,-99.0
PF3D7_1144200,59.87,26.02,9.09,0.0,319,-99.0,-99.0
PF3D7_1144400,15.85,22.27,9.22,0.96,1464,-2.57,-2.35
PF3D7_1144500,0.89,6.8,0.0,0.0,338,-99.0,-99.0
PF3D7_1144600,21.77,25.24,0.0,0.0,317,-99.0,-99.0
PF3D7_1144700,12.36,2.7,0.0,0.0,259,-99.0,-99.0
PF3D7_1144800,31.16,19.76,11.85,1.82,658,-2.25,-1.9
PF3D7_1144900,16.91,7.73,0.0,0.0,207,-99.0,-99.0
PF3D7_1145000,15.25,16.12,0.0,0.35,577,-2.02,-1.61
PF3D7_1145100,22.19,11.24,1.03,0.0,1068,-2.42,-2.0
PF3D7_1145200,40.84,26.3,6.15,0.2,2015,-2.54,-2.34
PF3D7_1145300,3.45,6.9,0.0,0.0,87,-99.0,-99.0
PF3D7_1145400,27.96,13.62,1.67,0.0,837,-1.87,-1.21
PF3D7_1145500,12.85,2.28,1.68,1.08,833,-0.49,-0.49
PF3D7_1145600,10.02,7.79,0.0,0.48,629,-1.89,-1.92
PF3D7_1145700,36.46,13.02,7.03,0.78,384,-1.84,-0.65
PF3D7_1145800,19.02,12.13,5.57,1.09,915,-1.76,-1.09
PF3D7_1145900,0.34,16.67,0.0,0.0,294,-2.34,-1.02
PF3D7_1146000,1.55,21.71,2.64,0.16,645,-99.0,-99.0
PF3D7_1146100,12.0,10.29,0.0,0.0,175,-1.65,-1.89
PF3D7_1146200,4.24,6.06,0.0,0.0,165,-99.0,-99.0
PF3D7_1146300,65.98,31.56,11.07,0.41,244,-2.02,-1.77
PF3D7_1146500,19.87,9.15,6.62,1.58,317,-1.74,-1.7
PF3D7_1146600,32.59,36.28,11.45,1.15,1301,-1.68,-0.92
PF3D7_1146700,26.43,10.85,4.49,0.25,802,-2.26,-1.95
PF3D7_1146800,70.26,25.72,10.73,0.31,3188,-2.45,-2.16
PF3D7_1146900,5.95,1.62,0.0,0.54,185,-99.0,-99.0
PF3D7_1147000,60.03,22.96,8.3,0.88,2940,-2.13,-1.95
PF3D7_1147100,0.98,9.8,0.0,0.0,102,-1.86,-1.74
PF3D7_1147200,34.34,14.12,6.03,0.76,2755,-2.48,-2.16
PF3D7_1147300,46.95,18.3,1.1,0.0,1361,-1.9,-1.63
PF3D7_1147400,7.79,10.39,0.0,0.0,77,-99.0,-99.0
PF3D7_1147500,19.93,7.58,0.0,0.11,923,-2.07,-1.55
PF3D7_1147600,12.75,13.76,3.19,0.34,596,-1.8,-1.19
PF3D7_1147700,7.14,7.79,0.0,0.0,154,-99.0,-99.0
PF3D7_1147800.1,58.93,29.44,27.74,0.29,2055,-99.0,-99.0
PF3D7_1147800.2,57.9,29.82,28.23,0.25,2019,-99.0,-99.0
PF3D7_1147900,2.3,1.84,0.0,0.0,217,-99.0,-99.0
PF3D7_1148000,43.74,20.08,0.0,0.28,1429,-2.1,-1.57
PF3D7_1148700,53.24,11.08,20.81,0.81,370,-1.8,-2.0
PF3D7_1148800,46.24,10.75,18.28,0.27,372,-99.0,-99.0
PF3D7_1148900,15.73,21.35,0.0,0.0,89,-99.0,-99.0
PF3D7_1149000,92.34,29.16,16.76,1.1,6093,-1.89,-1.25
PF3D7_1149100.1,14.0,38.22,66.44,0.0,450,-99.0,-99.0
PF3D7_1149100.2,13.36,38.31,68.15,1.56,449,-99.0,-99.0
PF3D7_1149200,45.96,26.88,17.16,2.39,1090,-0.97,-0.53
PF3D7_1149300,10.0,5.36,0.0,0.0,560,-1.68,-1.78
PF3D7_1149400,8.13,11.0,0.0,3.35,209,-0.86,-0.16
PF3D7_1149600,40.2,24.09,0.0,0.56,714,0.02,-0.27
PF3D7_1149800,4.78,7.96,0.0,5.41,314,-99.0,-99.0
PF3D7_1149900,9.74,12.01,0.0,10.06,308,-99.0,-99.0
PF3D7_1150000,11.38,8.94,0.0,3.52,369,-99.0,-99.0
PF3D7_1150200,6.21,5.33,0.0,11.24,338,-99.0,-99.0
PF3D7_1150300,3.23,4.11,0.0,16.42,341,-99.0,-99.0
PF3D7_1150400,53.09,31.0,0.83,14.68,3119,-99.0,-99.0
PF3D7_1200100,49.91,36.0,1.74,22.36,2178,-99.0,-99.0
PF3D7_1200200,7.94,9.52,4.5,20.63,378,-99.0,-99.0
PF3D7_1200300,5.8,11.01,0.0,15.36,345,-99.0,-99.0
PF3D7_1200400,48.11,26.68,0.0,12.69,2860,-99.0,-99.0
PF3D7_1200500,2.71,14.09,0.0,22.49,369,-99.0,-99.0
PF3D7_1200600,43.91,22.32,0.0,17.08,3056,-99.0,-99.0
PF3D7_1200700,24.08,23.0,7.78,0.65,926,0.74,0.77
PF3D7_1200800,7.23,10.41,0.0,0.35,567,-1.98,-1.18
PF3D7_1200900,13.32,10.97,4.7,0.26,383,-99.0,-99.0
PF3D7_1201000,61.26,32.62,23.12,2.14,653,-99.0,-99.0
PF3D7_1201100,35.22,12.44,0.0,0.0,900,-1.64,-0.75
PF3D7_1201200,11.76,8.14,0.0,0.9,221,-99.0,-99.0
PF3D7_1201400,54.83,37.64,28.79,3.1,1129,-0.03,-0.33
PF3D7_1201500,27.57,18.71,0.0,0.4,497,-1.59,-1.3
PF3D7_1201600,8.07,1.73,0.0,0.58,347,-99.0,-99.0
PF3D7_1201700,8.5,17.0,0.0,0.4,247,-1.99,-1.39
PF3D7_1201800,30.73,8.26,0.0,0.0,218,-99.0,-99.0
